X	Y	eta_m
1225.000000	-375.000000	-15.000000
1225.000000	-325.000000	-8.677345
1225.000000	-275.000000	-5.620085
1225.000000	-225.000000	-4.620941
1225.000000	-175.000000	-1.958106
1225.000000	-125.000000	-14.447793
1225.000000	175.000000	-5.000000
1225.000000	225.000000	1.615569
1225.000000	275.000000	6.175083
1225.000000	325.000000	8.176305
1225.000000	375.000000	5.000000
1225.000000	425.000000	2.520581
1225.000000	475.000000	4.974223
1225.000000	525.000000	2.369633
1225.000000	575.000000	1.815102
1225.000000	625.000000	0.746796
1225.000000	675.000000	1.251417
1225.000000	725.000000	0.554872
1225.000000	775.000000	0.029699
1225.000000	825.000000	-0.339180
1225.000000	875.000000	-0.847053
1225.000000	925.000000	-1.554973
1225.000000	975.000000	-2.270170
1225.000000	1025.000000	-3.352681
1225.000000	1075.000000	-3.685418
1225.000000	1125.000000	-3.817818
1225.000000	1175.000000	-3.179495
1225.000000	1225.000000	-2.569917
1225.000000	1275.000000	-1.999660
1225.000000	1325.000000	-1.968592
1225.000000	1375.000000	-1.821244
1225.000000	1425.000000	-2.156879
1225.000000	1475.000000	-2.685069
1225.000000	1525.000000	-3.370145
1225.000000	1575.000000	-4.442943
1225.000000	1625.000000	-5.901355
1225.000000	1675.000000	-6.645808
1225.000000	1725.000000	-7.219822
1225.000000	1775.000000	-6.665945
1225.000000	1825.000000	-5.769331
1225.000000	1875.000000	-4.485076
1225.000000	1925.000000	-2.679384
1225.000000	1975.000000	-2.620529
1275.000000	-1975.000000	-1.637336
1275.000000	-1925.000000	-2.153055
1275.000000	-1875.000000	-2.135649
1275.000000	-1825.000000	-2.236841
1275.000000	-1775.000000	-1.900952
1275.000000	-1725.000000	-1.285533
1275.000000	-1675.000000	-1.033925
1275.000000	-1625.000000	-0.742721
1275.000000	-1575.000000	-0.764855
1275.000000	-1525.000000	-1.122643
1275.000000	-1475.000000	-1.215829
1275.000000	-1425.000000	-1.184877
1275.000000	-1375.000000	-0.619260
1275.000000	-1325.000000	-0.529951
1275.000000	-1275.000000	0.519426
1275.000000	-1225.000000	0.916116
1275.000000	-1175.000000	1.678015
1275.000000	-1125.000000	5.104808
1275.000000	-1075.000000	0.890230
1275.000000	-1025.000000	-3.629885
1275.000000	-975.000000	-5.000000
1275.000000	-925.000000	-8.404135
1275.000000	-875.000000	-10.189637
1275.000000	-825.000000	-15.000000
1275.000000	-525.000000	-15.000000
1275.000000	-475.000000	-6.261182
1275.000000	-425.000000	-10.471753
1275.000000	-375.000000	-11.715154
1275.000000	-325.000000	-5.000000
1275.000000	-275.000000	-5.000000
1275.000000	-225.000000	-3.822496
1275.000000	-175.000000	-2.053665
1275.000000	-125.000000	-5.000000
1275.000000	-75.000000	-15.000000
1275.000000	-25.000000	-5.000000
1275.000000	25.000000	-15.000000
1275.000000	75.000000	5.000000
1275.000000	125.000000	10.667535
1275.000000	175.000000	5.568106
1275.000000	225.000000	5.000000
1275.000000	275.000000	7.804245
1275.000000	325.000000	8.209252
1275.000000	375.000000	7.437420
1275.000000	425.000000	5.000000
1275.000000	475.000000	3.251452
1275.000000	525.000000	1.784540
1275.000000	575.000000	1.201618
1275.000000	625.000000	1.202380
1275.000000	675.000000	0.968577
1275.000000	725.000000	0.462711
1275.000000	775.000000	-0.143828
1275.000000	825.000000	-0.510856
1275.000000	875.000000	-1.068968
1275.000000	925.000000	-1.767404
1275.000000	975.000000	-2.408516
1275.000000	1025.000000	-3.325376
1275.000000	1075.000000	-3.396478
1275.000000	1125.000000	-3.432443
1275.000000	1175.000000	-2.750221
1275.000000	1225.000000	-2.118482
1275.000000	1275.000000	-1.745279
1275.000000	1325.000000	-1.652899
1275.000000	1375.000000	-1.784035
1275.000000	1425.000000	-2.122704
1275.000000	1475.000000	-2.792001
1275.000000	1525.000000	-3.392667
1275.000000	1575.000000	-4.380091
1275.000000	1625.000000	-5.670140
1275.000000	1675.000000	-6.401301
1275.000000	1725.000000	-6.772906
1275.000000	1775.000000	-6.242215
1275.000000	1825.000000	-5.000000
1275.000000	1875.000000	-4.048738
1275.000000	1925.000000	-2.366748
1275.000000	1975.000000	-2.388531
1325.000000	-1975.000000	-1.977244
1325.000000	-1925.000000	-2.685660
1325.000000	-1875.000000	-3.105511
1325.000000	-1825.000000	-3.094023
1325.000000	-1775.000000	-3.034051
1325.000000	-1725.000000	-2.185752
1325.000000	-1675.000000	-1.964402
1325.000000	-1625.000000	-1.176917
1325.000000	-1575.000000	-1.572955
1325.000000	-1525.000000	-1.422347
1325.000000	-1475.000000	-1.824465
1325.000000	-1425.000000	-1.257015
1325.000000	-1375.000000	-1.057969
1325.000000	-1325.000000	-0.341845
1325.000000	-1275.000000	-0.259441
1325.000000	-1225.000000	0.461436
1325.000000	-1175.000000	2.439271
1325.000000	-1125.000000	1.055182
1325.000000	-1075.000000	-1.020693
1325.000000	-1025.000000	-1.173438
1325.000000	-975.000000	-3.381642
1325.000000	-925.000000	-7.962450
1325.000000	-875.000000	-11.378376
1325.000000	-825.000000	-14.712741
1325.000000	-725.000000	-14.818164
1325.000000	-625.000000	-25.000000
1325.000000	-525.000000	-14.894254
1325.000000	-475.000000	-8.227264
1325.000000	-425.000000	-14.142994
1325.000000	-375.000000	-5.000000
1325.000000	-325.000000	-0.976850
1325.000000	-275.000000	-1.914410
1325.000000	-225.000000	0.120270
1325.000000	-175.000000	2.470598
1325.000000	-125.000000	-1.514887
1325.000000	-75.000000	-2.407365
1325.000000	-25.000000	-1.567046
1325.000000	25.000000	-0.760984
1325.000000	75.000000	1.669089
1325.000000	125.000000	8.284062
1325.000000	175.000000	8.275549
1325.000000	225.000000	8.578756
1325.000000	275.000000	8.984534
1325.000000	325.000000	8.194955
1325.000000	375.000000	6.378992
1325.000000	425.000000	5.203272
1325.000000	475.000000	3.556516
1325.000000	525.000000	1.607587
1325.000000	575.000000	0.734487
1325.000000	625.000000	0.769316
1325.000000	675.000000	0.515397
1325.000000	725.000000	0.161322
1325.000000	775.000000	-0.312575
1325.000000	825.000000	-0.685009
1325.000000	875.000000	-1.332427
1325.000000	925.000000	-2.005364
1325.000000	975.000000	-2.599220
1325.000000	1025.000000	-3.189926
1325.000000	1075.000000	-3.218498
1325.000000	1125.000000	-2.990099
1325.000000	1175.000000	-2.329722
1325.000000	1225.000000	-1.726944
1325.000000	1275.000000	-1.393703
1325.000000	1325.000000	-1.477985
1325.000000	1375.000000	-1.635646
1325.000000	1425.000000	-2.147150
1325.000000	1475.000000	-2.768776
1325.000000	1525.000000	-3.408942
1325.000000	1575.000000	-4.210284
1325.000000	1625.000000	-5.000000
1325.000000	1675.000000	-5.936250
1325.000000	1725.000000	-6.276280
1325.000000	1775.000000	-5.000000
1325.000000	1825.000000	-4.314013
1325.000000	1875.000000	-3.583105
1325.000000	1925.000000	-2.123491
1325.000000	1975.000000	-2.173685
1375.000000	-1975.000000	-2.465506
1375.000000	-1925.000000	-3.344118
1375.000000	-1875.000000	-3.850676
1375.000000	-1825.000000	-4.039406
1375.000000	-1775.000000	-3.970416
1375.000000	-1725.000000	-3.066242
1375.000000	-1675.000000	-2.635443
1375.000000	-1625.000000	-1.734553
1375.000000	-1575.000000	-2.084047
1375.000000	-1525.000000	-2.179014
1375.000000	-1475.000000	-2.490877
1375.000000	-1425.000000	-2.300238
1375.000000	-1375.000000	-1.622284
1375.000000	-1325.000000	-1.235231
1375.000000	-1275.000000	-0.371912
1375.000000	-1225.000000	-0.871575
1375.000000	-1175.000000	-0.143004
1375.000000	-1125.000000	0.580521
1375.000000	-1075.000000	0.402207
1375.000000	-1025.000000	-0.482841
1375.000000	-975.000000	-1.979639
1375.000000	-925.000000	-5.000000
1375.000000	-875.000000	-9.848481
1375.000000	-825.000000	-12.903213
1375.000000	-775.000000	-15.000000
1375.000000	-725.000000	-16.351397
1375.000000	-675.000000	-17.005595
1375.000000	-625.000000	-17.405035
1375.000000	-575.000000	-15.000000
1375.000000	-525.000000	-8.623213
1375.000000	-475.000000	-7.676838
1375.000000	-425.000000	-15.000000
1375.000000	-375.000000	-4.678515
1375.000000	-325.000000	-0.872159
1375.000000	-275.000000	-1.361587
1375.000000	-225.000000	-1.504635
1375.000000	-175.000000	-5.000000
1375.000000	-125.000000	-5.000000
1375.000000	-75.000000	-5.000000
1375.000000	-25.000000	-2.611166
1375.000000	25.000000	-0.180719
1375.000000	75.000000	2.127773
1375.000000	125.000000	5.331835
1375.000000	175.000000	6.577066
1375.000000	225.000000	7.183861
1375.000000	275.000000	7.220852
1375.000000	325.000000	6.371872
1375.000000	375.000000	5.000000
1375.000000	425.000000	3.195272
1375.000000	475.000000	1.817854
1375.000000	525.000000	0.796643
1375.000000	575.000000	1.113143
1375.000000	625.000000	0.620538
1375.000000	675.000000	0.465386
1375.000000	725.000000	0.010792
1375.000000	775.000000	-0.332846
1375.000000	825.000000	-0.761019
1375.000000	875.000000	-1.355770
1375.000000	925.000000	-2.002411
1375.000000	975.000000	-2.509878
1375.000000	1025.000000	-2.961318
1375.000000	1075.000000	-2.854880
1375.000000	1125.000000	-2.650476
1375.000000	1175.000000	-2.069616
1375.000000	1225.000000	-1.475306
1375.000000	1275.000000	-1.206365
1375.000000	1325.000000	-1.255881
1375.000000	1375.000000	-1.628026
1375.000000	1425.000000	-2.111271
1375.000000	1475.000000	-2.755324
1375.000000	1525.000000	-3.291088
1375.000000	1575.000000	-3.996769
1375.000000	1625.000000	-4.907897
1375.000000	1675.000000	-5.000000
1375.000000	1725.000000	-5.486459
1375.000000	1775.000000	-4.864673
1375.000000	1825.000000	-3.594034
1375.000000	1875.000000	-3.211997
1375.000000	1925.000000	-1.862495
1375.000000	1975.000000	-1.976191
1425.000000	-1975.000000	-2.904335
1425.000000	-1925.000000	-3.763051
1425.000000	-1875.000000	-5.000000
1425.000000	-1825.000000	-5.000000
1425.000000	-1775.000000	-5.000000
1425.000000	-1725.000000	-4.728071
1425.000000	-1675.000000	-3.745065
1425.000000	-1625.000000	-2.329700
1425.000000	-1575.000000	-2.917221
1425.000000	-1525.000000	-2.646250
1425.000000	-1475.000000	-3.401704
1425.000000	-1425.000000	-2.634313
1425.000000	-1375.000000	-2.360231
1425.000000	-1325.000000	-1.185112
1425.000000	-1275.000000	-1.140920
1425.000000	-1225.000000	-0.208167
1425.000000	-1175.000000	-0.990388
1425.000000	-1125.000000	-0.569194
1425.000000	-1075.000000	-0.455871
1425.000000	-1025.000000	-0.617262
1425.000000	-975.000000	-1.689666
1425.000000	-925.000000	-4.676107
1425.000000	-875.000000	-8.740587
1425.000000	-825.000000	-11.256503
1425.000000	-775.000000	-14.303279
1425.000000	-725.000000	-15.000000
1425.000000	-675.000000	-18.244610
1425.000000	-625.000000	-16.717492
1425.000000	-575.000000	-15.000000
1425.000000	-525.000000	-5.000000
1425.000000	-475.000000	-4.086071
1425.000000	-425.000000	-11.765458
1425.000000	-375.000000	-3.788765
1425.000000	-325.000000	-2.113098
1425.000000	-275.000000	-2.477560
1425.000000	-225.000000	-3.409693
1425.000000	-175.000000	-4.255237
1425.000000	-125.000000	-1.934258
1425.000000	-75.000000	0.524887
1425.000000	-25.000000	3.679832
1425.000000	25.000000	2.805111
1425.000000	75.000000	4.325864
1425.000000	125.000000	5.660102
1425.000000	175.000000	5.975909
1425.000000	225.000000	6.541107
1425.000000	275.000000	6.371477
1425.000000	325.000000	5.515493
1425.000000	375.000000	4.122031
1425.000000	425.000000	2.776975
1425.000000	475.000000	1.663357
1425.000000	525.000000	0.847075
1425.000000	575.000000	0.955161
1425.000000	625.000000	0.376853
1425.000000	675.000000	0.251368
1425.000000	725.000000	-0.125427
1425.000000	775.000000	-0.449222
1425.000000	825.000000	-0.889593
1425.000000	875.000000	-1.431527
1425.000000	925.000000	-1.981260
1425.000000	975.000000	-2.482093
1425.000000	1025.000000	-2.755422
1425.000000	1075.000000	-2.635693
1425.000000	1125.000000	-2.270634
1425.000000	1175.000000	-1.685869
1425.000000	1225.000000	-1.202689
1425.000000	1275.000000	-0.975697
1425.000000	1325.000000	-1.044331
1425.000000	1375.000000	-1.433764
1425.000000	1425.000000	-2.059095
1425.000000	1475.000000	-2.693165
1425.000000	1525.000000	-3.195405
1425.000000	1575.000000	-3.671262
1425.000000	1625.000000	-4.410102
1425.000000	1675.000000	-4.559372
1425.000000	1725.000000	-4.702701
1425.000000	1775.000000	-3.967182
1425.000000	1825.000000	-3.077797
1425.000000	1875.000000	-2.730304
1425.000000	1925.000000	-1.581024
1425.000000	1975.000000	-1.707101
1475.000000	-1975.000000	-3.372304
1475.000000	-1925.000000	-4.648765
1475.000000	-1875.000000	-5.947174
1475.000000	-1825.000000	-6.335696
1475.000000	-1775.000000	-6.338962
1475.000000	-1725.000000	-6.014308
1475.000000	-1675.000000	-4.915997
1475.000000	-1625.000000	-3.309986
1475.000000	-1575.000000	-3.518850
1475.000000	-1525.000000	-3.717450
1475.000000	-1475.000000	-4.655344
1475.000000	-1425.000000	-4.535523
1475.000000	-1375.000000	-4.204453
1475.000000	-1325.000000	-2.509486
1475.000000	-1275.000000	-1.368822
1475.000000	-1225.000000	-0.909139
1475.000000	-1175.000000	-0.194232
1475.000000	-1125.000000	-0.930487
1475.000000	-1075.000000	-1.542493
1475.000000	-1025.000000	0.447418
1475.000000	-975.000000	-1.180980
1475.000000	-925.000000	-5.000000
1475.000000	-875.000000	-6.062559
1475.000000	-825.000000	-8.561164
1475.000000	-775.000000	-11.102752
1475.000000	-725.000000	-11.840986
1475.000000	-675.000000	-15.000000
1475.000000	-625.000000	-15.000000
1475.000000	-575.000000	-15.000000
1475.000000	-525.000000	-2.408497
1475.000000	-475.000000	-0.557160
1475.000000	-425.000000	-5.000000
1475.000000	-375.000000	-2.186226
1475.000000	-325.000000	-1.901068
1475.000000	-275.000000	-2.729316
1475.000000	-225.000000	-3.524778
1475.000000	-175.000000	-4.693066
1475.000000	-125.000000	-1.823249
1475.000000	-75.000000	1.374498
1475.000000	-25.000000	0.802720
1475.000000	25.000000	1.925020
1475.000000	75.000000	3.491524
1475.000000	125.000000	5.218350
1475.000000	175.000000	5.844441
1475.000000	225.000000	5.993342
1475.000000	275.000000	5.634968
1475.000000	325.000000	5.000000
1475.000000	375.000000	3.906975
1475.000000	425.000000	2.471093
1475.000000	475.000000	1.166461
1475.000000	525.000000	0.761654
1475.000000	575.000000	0.737028
1475.000000	625.000000	0.185828
1475.000000	675.000000	0.118000
1475.000000	725.000000	-0.256208
1475.000000	775.000000	-0.538939
1475.000000	825.000000	-0.983140
1475.000000	875.000000	-1.491485
1475.000000	925.000000	-1.941631
1475.000000	975.000000	-2.297835
1475.000000	1025.000000	-2.464471
1475.000000	1075.000000	-2.257324
1475.000000	1125.000000	-1.935441
1475.000000	1175.000000	-1.452233
1475.000000	1225.000000	-1.012705
1475.000000	1275.000000	-0.814940
1475.000000	1325.000000	-0.882522
1475.000000	1375.000000	-1.326376
1475.000000	1425.000000	-1.908346
1475.000000	1475.000000	-2.453526
1475.000000	1525.000000	-2.908443
1475.000000	1575.000000	-3.313187
1475.000000	1625.000000	-3.840967
1475.000000	1675.000000	-3.863661
1475.000000	1725.000000	-3.821851
1475.000000	1775.000000	-3.315401
1475.000000	1825.000000	-2.565394
1475.000000	1875.000000	-2.385068
1475.000000	1925.000000	-1.350819
1475.000000	1975.000000	-1.471210
1525.000000	-1975.000000	-4.101311
1525.000000	-1925.000000	-5.000000
1525.000000	-1875.000000	-6.842910
1525.000000	-1825.000000	-7.286366
1525.000000	-1775.000000	-7.355817
1525.000000	-1725.000000	-6.973699
1525.000000	-1675.000000	-5.000000
1525.000000	-1625.000000	-3.772244
1525.000000	-1575.000000	-4.304816
1525.000000	-1525.000000	-4.099874
1525.000000	-1475.000000	-5.000000
1525.000000	-1425.000000	-5.000000
1525.000000	-1375.000000	-5.000000
1525.000000	-1325.000000	-3.871636
1525.000000	-1275.000000	-3.694912
1525.000000	-1225.000000	-2.000750
1525.000000	-1175.000000	-1.331788
1525.000000	-1125.000000	-1.218858
1525.000000	-1075.000000	-1.144116
1525.000000	-1025.000000	-0.703511
1525.000000	-975.000000	-0.810162
1525.000000	-925.000000	-2.457905
1525.000000	-875.000000	-5.000000
1525.000000	-825.000000	-8.607387
1525.000000	-775.000000	-10.867457
1525.000000	-725.000000	-11.826756
1525.000000	-675.000000	-13.638517
1525.000000	-625.000000	-12.029151
1525.000000	-575.000000	-5.000000
1525.000000	-525.000000	0.442467
1525.000000	-475.000000	-1.316800
1525.000000	-425.000000	-5.000000
1525.000000	-375.000000	0.148847
1525.000000	-325.000000	-0.697737
1525.000000	-275.000000	-1.568400
1525.000000	-225.000000	-2.121772
1525.000000	-175.000000	-2.318468
1525.000000	-125.000000	-0.709334
1525.000000	-75.000000	2.333846
1525.000000	-25.000000	2.279135
1525.000000	25.000000	6.570516
1525.000000	75.000000	5.484827
1525.000000	125.000000	6.672572
1525.000000	175.000000	6.138199
1525.000000	225.000000	5.864617
1525.000000	275.000000	5.000000
1525.000000	325.000000	4.243467
1525.000000	375.000000	3.277340
1525.000000	425.000000	2.038473
1525.000000	475.000000	1.172607
1525.000000	525.000000	1.053657
1525.000000	575.000000	0.577130
1525.000000	625.000000	0.268660
1525.000000	675.000000	-0.019309
1525.000000	725.000000	-0.263735
1525.000000	775.000000	-0.622200
1525.000000	825.000000	-1.100582
1525.000000	875.000000	-1.603071
1525.000000	925.000000	-1.996732
1525.000000	975.000000	-2.227362
1525.000000	1025.000000	-2.215560
1525.000000	1075.000000	-1.955801
1525.000000	1125.000000	-1.594158
1525.000000	1175.000000	-1.245340
1525.000000	1225.000000	-0.837920
1525.000000	1275.000000	-0.651444
1525.000000	1325.000000	-0.707191
1525.000000	1375.000000	-1.207010
1525.000000	1425.000000	-1.770724
1525.000000	1475.000000	-2.275665
1525.000000	1525.000000	-2.671473
1525.000000	1575.000000	-2.841882
1525.000000	1625.000000	-3.222622
1525.000000	1675.000000	-3.173123
1525.000000	1725.000000	-3.097835
1525.000000	1775.000000	-2.698907
1525.000000	1825.000000	-2.109001
1525.000000	1875.000000	-1.960593
1525.000000	1925.000000	-1.056306
1525.000000	1975.000000	-1.166012
1575.000000	-1975.000000	-4.461761
1575.000000	-1925.000000	-5.930512
1575.000000	-1875.000000	-7.124671
1575.000000	-1825.000000	-7.681194
1575.000000	-1775.000000	-7.772140
1575.000000	-1725.000000	-7.523419
1575.000000	-1675.000000	-6.435337
1575.000000	-1625.000000	-4.484856
1575.000000	-1575.000000	-4.147098
1575.000000	-1525.000000	-4.948976
1575.000000	-1475.000000	-6.143619
1575.000000	-1425.000000	-6.640578
1575.000000	-1375.000000	-7.010477
1575.000000	-1325.000000	-5.000000
1575.000000	-1275.000000	-5.000000
